"","date","TempOd1","TempOd2","TempOd4","TempOd5"
"1575",2015-09-17,12.9655833333333,14.04575,14.2735,14.6765
"1576",2015-09-18,12.6294166666667,13.7610833333333,14.0258333333333,14.38325
"1577",2015-09-19,12.7213333333333,13.4286666666667,13.6695833333333,14.33725
"1578",2015-09-20,11.649,12.28325,12.897,13.5625
"1579",2015-09-21,11.75375,12.6371666666667,12.8149166666667,13.5494166666667
"1580",2015-09-22,11.9625,12.9416666666667,13.018,13.66775
"1581",2015-09-23,11.7190833333333,12.3395,12.8330833333333,13.51125
"1582",2015-09-24,12.0265833333333,12.917,13.1765833333333,13.6574166666667
"1583",2015-09-25,11.64425,12.3653333333333,12.62775,13.2344166666667
"1584",2015-09-26,10.7259166666667,11.2928333333333,11.82475,12.4781666666667
"1585",2015-09-27,10.54475,10.6761666666667,11.3145,12.4459166666667
"1586",2015-09-28,10.68425,10.4701666666667,11.2271666666667,12.3555
"1587",2015-09-29,10.4839166666667,10.4604166666667,11.18275,12.2811666666667
"1588",2015-09-30,10.4691666666667,10.1133333333333,11.1238333333333,12.1985
"1589",2015-10-01,9.93975,9.45291666666667,10.346,11.6753333333333
"1590",2015-10-02,9.57091666666667,9.0995,9.83408333333333,11.2738333333333
"1591",2015-10-03,10.5345,10.211,10.49275,11.5195833333333
"1592",2015-10-04,10.5876666666667,10.742,10.7986666666667,11.6045833333333
"1593",2015-10-05,12.1270833333333,12.7856666666667,12.2124166666667,12.83875
"1594",2015-10-06,13.0036666666667,14.1374166666667,13.3526666666667,13.7953333333333
"1595",2015-10-07,12.0535833333333,13.0496666666667,13.4511666666667,13.764
"1596",2015-10-08,11.4079166666667,12.2109166666667,12.56775,13.0741666666667
"1597",2015-10-09,9.741,10.1443333333333,10.8759166666667,11.7135
"1598",2015-10-10,9.7265,9.60033333333333,10.1680833333333,11.1806666666667
"1599",2015-10-11,11.1050833333333,11.2089166666667,11.2519166666667,11.9646666666667
"1600",2015-10-12,10.73575,11.10975,11.305,11.95475
"1601",2015-10-13,10.21125,10.52175,11.035,11.6899166666667
"1602",2015-10-14,9.9395,10.2523333333333,10.74625,11.3295
"1603",2015-10-15,9.67941666666667,10.0560833333333,10.3956666666667,11.0899166666667
"1604",2015-10-16,9.625,9.9265,10.1771666666667,10.87025
"1605",2015-10-17,10.44675,10.9109166666667,10.8560833333333,11.4934166666667
"1606",2015-10-18,10.713,11.2964166666667,11.2846666666667,11.9103333333333
"1607",2015-10-19,8.83,8.99108333333333,9.75666666666667,10.509
"1608",2015-10-20,10.36075,10.3588333333333,10.5260833333333,11.3335833333333
"1609",2015-10-21,9.08558333333333,9.23175,9.81483333333333,10.43825
"1610",2015-10-22,10.6885,11.0564166666667,10.9105833333333,11.64275
"1611",2015-10-23,10.5018333333333,11.1954166666667,11.307,11.8658333333333
"1612",2015-10-24,10.4336666666667,10.9918333333333,11.2098333333333,11.7585833333333
"1613",2015-10-25,9.71391666666667,10.18775,10.5948333333333,11.38375
"1614",2015-10-26,9.59633333333333,9.33583333333333,9.32483333333333,10.2968333333333
"1615",2015-10-27,11.1075833333333,11.6440833333333,10.1966666666667,11.3209166666667
"1616",2015-10-28,10.689,11.4425,10.8195,11.704
"1617",2015-10-29,11.04425,11.3953333333333,10.9163333333333,11.2559166666667
"1618",2015-10-30,11.6918333333333,12.3784166666667,12.0231666666667,12.2956666666667
"1619",2015-10-31,11.391,11.87125,11.2985833333333,11.92825
"1620",2015-11-01,10.8453333333333,10.7774166666667,9.96358333333333,10.9553333333333
"1621",2015-11-02,10.0729166666667,9.52516666666667,9.15833333333333,10.2933333333333
"1622",2015-11-03,10.68375,10.624,9.79141666666667,10.6255
"1623",2015-11-04,11.2258333333333,11.8959166666667,11.0104166666667,11.5804166666667
"1624",2015-11-05,11.645,12.4184166666667,11.6631666666667,12.118
"1625",2015-11-06,12.5970833333333,13.5044166666667,12.9511666666667,13.16
"1626",2015-11-07,13.3810833333333,14.5210833333333,14.2855,14.4073333333333
"1627",2015-11-08,12.5619166666667,13.40025,13.6836666666667,13.8253333333333
"1628",2015-11-09,12.273,13.1679166666667,13.4650833333333,13.7975833333333
"1629",2015-11-10,11.3454166666667,12.0838333333333,12.5635833333333,13.0161666666667
"1630",2015-11-11,10.29625,10.5721666666667,10.8515833333333,11.7359166666667
"1631",2015-11-12,10.9899166666667,11.34925,10.7216666666667,11.6493333333333
"1632",2015-11-13,11.1545,11.6491666666667,11.2968333333333,11.89225
"1633",2015-11-14,9.68283333333333,10.0275833333333,10.18725,10.6995833333333
"1634",2015-11-15,10.933,11.2376666666667,11.03275,11.62275
"1635",2015-11-16,10.9349166666667,11.5233333333333,11.5275833333333,12.0593333333333
"1636",2015-11-17,12.1704166666667,12.9374166666667,12.6438333333333,13.0298333333333
"1637",2015-11-18,11.5135,12.1320833333333,12.4489166666667,12.8109166666667
"1638",2015-11-19,11.72,12.3438333333333,12.5030833333333,12.8450833333333
"1639",2015-11-20,11.3593333333333,11.9615833333333,12.2065,12.6255
"1640",2015-11-21,9.25466666666667,9.45041666666667,9.74891666666667,10.105
"1641",2015-11-22,8.044,8.57291666666667,8.04883333333333,7.9675
"1642",2015-11-23,8.03416666666667,8.8925,8.53925,8.27566666666667
"1643",2015-11-24,8.08566666666667,8.95575,8.60525,8.43958333333333
"1644",2015-11-25,9.16083333333333,10.0830833333333,9.70391666666667,9.65025
"1645",2015-11-26,9.50075,10.302,10.2549166666667,10.3978333333333
"1646",2015-11-27,9.51316666666667,10.2915833333333,10.3079166666667,10.4469166666667
"1647",2015-11-28,8.54225,9.24433333333333,9.48325,9.68275
"1648",2015-11-29,9.26375,9.96991666666667,9.5845,9.53716666666667
"1649",2015-11-30,9.70816666666667,10.3854166666667,10.353,10.50375
"1650",2015-12-01,10.0646666666667,10.7055,10.7280833333333,10.9069166666667
"1651",2015-12-02,9.86816666666667,10.49975,10.6260833333333,10.897
"1652",2015-12-03,9.36091666666667,9.7145,9.76975,10.1465833333333
"1653",2015-12-04,9.18133333333333,9.562,9.47991666666667,9.81691666666667
"1654",2015-12-05,8.33983333333333,8.58241666666667,8.28408333333333,8.63633333333333
"1655",2015-12-06,9.35791666666667,9.705,9.29175,9.32275
"1656",2015-12-07,10.0769166666667,10.614,10.3038333333333,10.3956666666667
"1657",2015-12-08,9.69158333333333,10.2383333333333,10.1894166666667,10.363
"1658",2015-12-09,8.25883333333333,8.66283333333333,8.66233333333333,9.23475
"1659",2015-12-10,7.74658333333333,7.68816666666667,7.456,7.90533333333333
"1660",2015-12-11,8.24875,8.22241666666667,7.92275,8.116
"1661",2015-12-12,9.41841666666667,9.79016666666667,9.23491666666667,9.34
"1662",2015-12-13,8.63008333333333,8.68325,8.53241666666667,8.90516666666667
"1663",2015-12-14,8.00516666666667,7.78391666666667,7.63375,8.18416666666667
"1664",2015-12-15,8.90066666666667,9.17016666666667,8.5195,8.70833333333333
"1665",2015-12-16,10.3684166666667,10.97925,10.5531666666667,10.40025
"1666",2015-12-17,10.07875,10.7273333333333,10.9273333333333,11.1284166666667
"1667",2015-12-18,10.2691666666667,10.6831666666667,10.4916666666667,10.7280833333333
"1668",2015-12-19,10.6119166666667,11.1466666666667,11.0511666666667,11.1546666666667
"1669",2015-12-20,10.2959166666667,10.783,11.0086666666667,11.2623333333333
"1670",2015-12-21,9.5005,9.79375,10.0544166666667,10.4569166666667
"1671",2015-12-22,10.5260833333333,11.1020833333333,10.9555833333333,11.1244166666667
"1672",2015-12-23,9.92483333333333,10.3805,10.7008333333333,11.0490833333333
"1673",2015-12-24,9.62608333333333,9.93316666666667,9.92141666666667,10.2976666666667
"1674",2015-12-25,9.52358333333333,9.96233333333333,9.81858333333333,10.0685833333333
"1675",2015-12-26,10.0543333333333,10.4955,10.453,10.5506666666667
"1676",2015-12-27,9.69158333333333,10.1215833333333,9.95841666666667,10.2098333333333
"1677",2015-12-28,9.20225,9.67933333333333,9.41866666666667,9.4925
"1678",2015-12-29,9.16941666666667,9.63833333333333,9.50708333333333,9.66725
"1679",2015-12-30,8.89491666666667,9.30333333333333,9.151,9.3815
"1680",2015-12-31,8.40375,8.82616666666667,8.79325,9.08275
"1681",2016-01-01,7.98825,8.38116666666667,7.78208333333333,8.15308333333333
"1682",2016-01-02,8.41483333333333,8.91966666666667,8.60541666666667,8.6465
"1683",2016-01-03,7.99916666666667,8.41058333333333,8.40658333333333,8.66358333333333
"1684",2016-01-04,8.04066666666667,8.44341666666667,8.22975,8.28825
"1685",2016-01-05,8.13216666666667,8.71075,8.52866666666667,8.49341666666667
"1686",2016-01-06,8.39625,9.00641666666667,8.75858333333333,8.74825
"1687",2016-01-07,8.22791666666667,8.82275,8.80841666666667,8.89091666666667
"1688",2016-01-08,7.48658333333333,8.02283333333333,7.67516666666667,7.83608333333333
"1689",2016-01-09,8.38375,8.95883333333333,8.66308333333333,8.46383333333333
"1690",2016-01-10,7.79891666666667,8.24833333333333,8.25691666666667,8.425
"1691",2016-01-11,7.63816666666667,8.22783333333333,8.20091666666667,8.18008333333333
"1692",2016-01-12,7.5565,8.16158333333333,8.19891666666667,8.29658333333333
"1693",2016-01-13,7.26525,8.11958333333333,7.75483333333333,7.705
"1694",2016-01-14,7.29916666666667,8.10333333333333,7.95333333333333,7.995
"1695",2016-01-15,6.43916666666667,7.24633333333333,6.88225,7.07558333333333
"1696",2016-01-16,6.40691666666667,7.20383333333333,6.75816666666667,6.74341666666667
"1697",2016-01-17,6.34266666666667,7.11291666666667,6.724,6.70966666666667
"1698",2016-01-18,5.93591666666667,6.72016666666667,6.72233333333333,6.85316666666667
"1699",2016-01-19,5.507,6.19983333333333,5.968,6.0085
"1700",2016-01-20,4.76975,5.31425,4.92508333333333,5.0135
"1701",2016-01-21,4.52475,4.86375,4.32116666666667,4.56233333333333
"1702",2016-01-22,5.45375,6.0075,5.71191666666667,5.51916666666667
"1703",2016-01-23,7.06133333333333,7.44508333333333,7.04216666666667,6.9555
"1704",2016-01-24,8.195,8.80341666666667,8.50058333333333,8.40508333333333
"1705",2016-01-25,8.11633333333333,8.718,8.81833333333333,8.83683333333333
"1706",2016-01-26,8.20208333333333,8.57541666666667,8.53041666666667,8.8265
"1707",2016-01-27,8.95483333333333,9.488,9.52266666666667,9.62533333333333
"1708",2016-01-28,7.92708333333333,8.44666666666667,8.96333333333333,9.51641666666667
"1709",2016-01-29,7.468,7.86666666666667,7.54933333333333,7.83616666666667
"1710",2016-01-30,8.19883333333333,8.79783333333333,8.84966666666667,8.88641666666667
"1711",2016-01-31,8.45458333333333,9.09475,8.9945,9.00383333333333
"1712",2016-02-01,9.2025,9.8905,10.1568333333333,10.3243333333333
"1713",2016-02-02,9.297,9.87833333333333,10.2365,10.44675
"1714",2016-02-03,7.91333333333333,8.348,8.52,8.97833333333333
"1715",2016-02-04,7.97875,8.54991666666667,8.34325,8.38125
"1716",2016-02-05,8.83091666666667,9.46991666666667,9.60366666666667,9.67933333333333
"1717",2016-02-06,8.67375,9.128,9.38366666666667,9.63225
"1718",2016-02-07,7.98383333333333,8.33908333333333,8.609,8.96908333333333
"1719",2016-02-08,8.00708333333333,8.40833333333333,8.5495,8.7525
"1720",2016-02-09,7.24158333333333,7.70683333333333,7.89058333333333,8.13866666666667
"1721",2016-02-10,6.84225,7.43575,7.03425,6.97658333333333
"1722",2016-02-11,7.11975,7.87733333333333,7.4945,7.40083333333333
"1723",2016-02-12,7.01066666666667,7.72108333333333,7.61908333333333,7.64841666666667
"1724",2016-02-13,7.36408333333333,8.09891666666667,8.14883333333333,8.16958333333333
"1725",2016-02-14,7.55041666666667,8.27791666666667,8.28,8.35275
"1726",2016-02-15,6.75741666666667,7.54558333333333,7.59808333333333,7.7445
"1727",2016-02-16,6.69375,7.44666666666667,7.37833333333333,7.50208333333333
"1728",2016-02-17,5.93875,6.61541666666667,6.67691666666667,6.83133333333333
"1729",2016-02-18,5.93408333333333,6.66575,6.87191666666667,6.9985
"1730",2016-02-19,6.19633333333333,6.7955,6.75875,6.93283333333333
"1731",2016-02-20,7.95591666666667,8.63841666666667,8.72583333333333,8.68033333333333
"1732",2016-02-21,8.802,9.46983333333333,9.90908333333333,10.1178333333333
"1733",2016-02-22,8.75216666666667,9.38291666666667,9.79425,10.1364166666667
"1734",2016-02-23,8.12525,8.62741666666667,9.049,9.45716666666667
"1735",2016-02-24,7.38883333333333,7.72933333333333,7.58116666666667,7.95725
"1736",2016-02-25,6.66433333333333,7.16525,6.96833333333333,7.27783333333333
"1737",2016-02-26,6.7955,7.31308333333333,7.15183333333333,7.29458333333333
"1738",2016-02-27,6.14941666666667,6.51175,6.60375,6.98783333333333
"1739",2016-02-28,5.94916666666667,6.23025,6.20375,6.5385
"1740",2016-02-29,5.81691666666667,5.96183333333333,5.933,6.33466666666667
"1741",2016-03-01,6.57466666666667,7.11475,7.02608333333333,7.21966666666667
"1742",2016-03-02,7.06725,7.63533333333333,8.04708333333333,8.338
"1743",2016-03-03,6.925,7.13766666666667,7.41175,7.8135
"1744",2016-03-04,6.97916666666667,7.43708333333333,7.78025,8.08658333333333
"1745",2016-03-05,6.31783333333333,6.60958333333333,6.6015,7.22083333333333
"1746",2016-03-06,6.14491666666667,6.63991666666667,6.33491666666667,6.7075
"1747",2016-03-07,6.26233333333333,6.78075,6.73091666666667,7.00475
"1748",2016-03-08,5.71525,6.12016666666667,5.73025,6.34158333333333
"1749",2016-03-09,6.58275,7.25258333333333,7.34066666666667,7.39025
"1750",2016-03-10,6.883,7.642,7.586,7.59758333333333
"1751",2016-03-11,7.83916666666667,8.45508333333333,8.5405,8.59475
"1752",2016-03-12,7.44441666666667,7.89725,7.99733333333333,8.20833333333333
"1753",2016-03-13,7.20075,7.44133333333333,7.54425,7.85683333333333
"1754",2016-03-14,7.14291666666667,7.27408333333333,7.45875,7.74866666666667
"1755",2016-03-15,7.00566666666667,7.13466666666667,7.32658333333333,7.67741666666667
"1756",2016-03-16,7.574,7.79766666666667,8.07383333333333,8.27316666666667
"1757",2016-03-17,7.16091666666667,7.2425,7.60533333333333,8.06483333333333
"1758",2016-03-18,6.89825,7.05425,7.2705,7.65825
"1759",2016-03-19,6.94791666666667,7.09516666666667,7.54616666666667,7.88041666666667
"1760",2016-03-20,6.70966666666667,6.76625,7.13725,7.6005
"1761",2016-03-21,7.12591666666667,7.191,7.37041666666667,7.7455
"1762",2016-03-22,7.2125,7.27758333333333,7.78316666666667,8.22491666666667
"1763",2016-03-23,6.84125,6.67883333333333,7.20716666666667,7.84975
"1764",2016-03-24,7.06041666666667,7.04366666666667,7.32841666666667,7.89133333333333
"1765",2016-03-25,8.31841666666667,8.69275,8.8325,9.15683333333333
"1766",2016-03-26,8.46008333333333,8.905,9.38933333333333,9.80391666666667
"1767",2016-03-27,8.16233333333333,8.58483333333333,9.42208333333333,9.93725
"1768",2016-03-28,8.105,8.59625,9.12608333333333,9.51308333333333
"1769",2016-03-29,7.93366666666667,8.32108333333333,8.5945,8.94791666666667
"1770",2016-03-30,8.29383333333333,8.72691666666667,9.13816666666667,9.468
"1771",2016-03-31,8.20525,8.68816666666667,9.03441666666667,9.29266666666667
"1772",2016-04-01,7.95966666666667,8.22541666666667,8.61283333333333,9.074
"1773",2016-04-02,7.62708333333333,8.02691666666667,8.24958333333333,8.71283333333333
"1774",2016-04-03,8.70225,9.17758333333333,9.12175,9.16408333333333
"1775",2016-04-04,8.8915,9.39583333333333,10.07875,10.4119166666667
"1776",2016-04-05,9.0175,9.46525,9.78975,10.12675
"1777",2016-04-06,8.93358333333333,9.41058333333333,9.85141666666667,10.2626666666667
"1778",2016-04-07,8.47491666666667,8.58083333333333,9.08225,9.65791666666667
"1779",2016-04-08,8.71516666666667,8.9405,9.28841666666667,9.60266666666667
"1780",2016-04-09,8.376,8.67308333333333,9.09258333333333,9.47133333333333
"1781",2016-04-10,7.7955,7.94541666666667,8.28791666666667,8.7675
"1782",2016-04-11,9.16941666666667,9.69575,9.77516666666667,9.99208333333333
"1783",2016-04-12,9.55,10.0518333333333,9.91391666666667,10.0568333333333
"1784",2016-04-13,9.81316666666667,10.28325,10.8784166666667,11.223
"1785",2016-04-14,9.47033333333333,10.0363333333333,10.5908333333333,11.1041666666667
"1786",2016-04-15,9.71558333333333,10.1653333333333,10.55875,10.8105
"1787",2016-04-16,9.737,10.2075,10.7868333333333,11.1995
"1788",2016-04-17,8.13116666666667,8.29016666666667,9.28808333333333,10.04375
"1789",2016-04-18,7.93075,8.07166666666667,8.44341666666667,8.96416666666667
"1790",2016-04-19,8.74033333333333,9.01091666666667,9.48425,9.79666666666667
"1791",2016-04-20,9.77508333333333,10.0835,10.6221666666667,10.8914166666667
"1792",2016-04-21,10.7364166666667,11.2969166666667,12.0316666666667,12.2495
"1793",2016-04-22,10.7114166666667,11.428,12.2331666666667,12.6320833333333
